7.81475,1.54972,1.99923
2.49699,1.82163,1.60088
6.84079,1.26513,1.52916
-6.80465,0.525131,0.50185
-5.74497,1.38178,1.5126
4.2942,0.520987,0.0861745
-7.39145,0.0507533,0.105072
-8.18019,-0.000478888,0.0527368
-4.50824,2.07096,1.97923
-9.94001,1.29923,1.49274
-1.71414,0.0814899,0.0102554
-9.46247,0.945375,1.03769
4.19639,0.492408,0.130199
8.75795,1.82534,1.6185
-5.20178,1.82009,1.88262
-6.38208,0.866737,0.901264
-3.64921,1.43963,1.4861
7.73981,1.52783,1.99349
3.04117,1.34492,1.10025
-6.9933,0.372625,0.34808
3.62692,0.831798,0.533498
-2.28371,0.282831,0.243538
-2.24549,0.251521,0.219104
-0.00517941,1.06221,0.994821
-7.04934,0.32732,0.30663
1.74373,2.21583,1.98508
6.91151,1.28579,1.58779
1.80217,2.20296,1.97335
9.10818,1.92768,1.31134
1.12292,2.03478,1.90137
-7.03697,0.337322,0.315598
9.6661,2.09071,0.761012
-1.82467,0.0802957,0.0320522
-7.1636,0.234948,0.228994
1.29797,2.11571,1.96301
-4.95747,1.93331,1.97012
-0.22971,0.77028,0.772305
-0.719389,0.298763,0.341075
9.2219,1.96091,1.20149
-7.47938,-0.00128989,0.0693451
-6.00486,1.17169,1.27475
-3.61501,1.41046,1.45593
2.58538,1.74419,1.52797
-7.46576,-0.000904257,0.0744175
3.02507,1.35902,1.11625
2.43268,1.87796,1.65101
6.06146,1.0374,0.780087
-5.04316,1.90221,1.94579
-0.471364,0.352995,0.545898
-2.21372,0.225484,0.199652
-5.93499,1.22817,1.3412
-9.4325,0.923162,1.00772
8.03347,1.61364,1.98394
-1.47005,0.134623,0.00507044
-7.15958,0.238202,0.231564
8.94974,1.88138,1.45738
-1.79374,0.0803031,0.024749
-7.37623,0.0630617,0.111969
7.71297,1.51998,1.99007
-8.15653,-0.00223252,0.045419
-6.75603,0.564436,0.54458
-8.57873,0.290524,0.251333
-2.69322,0.624184,0.5665
-4.93885,1.94007,1.97447
-7.29781,0.126454,0.150716
5.66306,0.920983,0.418865
-0.893854,0.260614,0.220508
-3.00952,0.893982,0.868308
-0.953997,0.247463,0.184266
6.17889,1.07171,0.895896
8.63349,1.78897,1.71126
3.03292,1.35214,1.10846
-5.69503,1.42215,1.55483
3.59185,0.862524,0.564805
8.17844,1.656,1.94782
-4.99749,1.91879,1.95963
7.2172,1.37511,1.80401
-0.574753,0.330388,0.456373
0.119118,1.19637,1.11884
2.00787,2.15766,1.90599
6.35123,1.12207,1.06799
5.11687,0.761379,0.0806936
-0.7551,0.290954,0.314638
9.02735,1.90406,1.38705
2.65477,1.6834,1.46782
-1.21339,0.190743,0.0631912
6.49395,1.16377,1.20921
3.77962,0.698035,0.404389
4.04413,0.466324,0.215096
9.74291,2.11315,0.687207
9.0883,1.92187,1.33017
7.02539,1.31907,1.67592
-4.21368,1.86822,1.8782
0.748515,1.86633,1.68055
0.288694,1.3794,1.2847
-7.93132,-0.0140813,0.00298921
-1.71943,0.080406,0.0110257
1.53433,2.22497,1.99934
7.53131,1.4669,1.94839
-1.19923,0.193841,0.0682412
4.59495,0.608871,0.00688762
7.38527,1.42423,1.89215
4.31285,0.526437,0.0787607
6.01441,1.02365,0.734445
4.13071,0.473215,0.164459
4.83432,0.678815,0.00742416
-9.61815,1.06073,1.19217
7.72062,1.52222,1.99112
0.499748,1.60719,1.4792
-0.733545,0.295667,0.330493
-8.69612,0.377512,0.334133
4.26845,0.513462,0.0969348
-0.221137,0.78447,0.780661
3.35358,1.07125,0.789595
3.64098,0.819484,0.521111
-6.00891,1.16842,1.27085
8.33268,1.70107,1.8876
7.31765,1.40447,1.85959
7.80037,1.54552,1.99856
0.878965,1.922,1.77008
-7.2161,0.192511,0.196641
-0.993052,0.238924,0.162304
9.78725,2.12611,0.645413
-5.68936,1.42674,1.55954
-1.07953,0.220014,0.118263
-3.68535,1.47046,1.51736
0.293189,1.38425,1.28901
7.63008,1.49576,1.97504
-1.20549,0.192472,0.0659859
-0.649364,0.314074,0.39532
6.133,1.0583,0.850378
-2.69684,0.627271,0.569764
-5.76962,1.36186,1.49128
9.98233,2.18311,0.470886
-6.92791,0.425486,0.399021
2.60977,1.72283,1.50711
2.32701,1.97053,1.72744
-9.9881,1.33486,1.534
-9.98242,1.33065,1.52919
5.46704,0.863703,0.27149
4.5467,0.594771,0.0136951
-3.61645,1.41168,1.45721
-1.64553,0.0962536,0.00279096
3.64988,0.811686,0.513314
3.61124,0.845537,0.547429
-5.89476,1.26069,1.37873
6.7284,1.23228,1.43065
4.17841,0.487153,0.139211
6.57416,1.18721,1.28688
-8.10902,-0.00575253,0.0323474
-8.36525,0.132335,0.127874
5.2801,0.809075,0.156864
2.59144,1.73889,1.52282
-5.72296,1.39958,1.53138
-5.72906,1.39464,1.5262
-8.37878,0.142366,0.134577
-2.22354,0.233529,0.205577
9.04319,1.90869,1.37239
8.9509,1.88172,1.45634
-2.20293,0.216645,0.19323
-4.61571,2.05736,1.99533
3.84338,0.642182,0.354417
-4.3193,1.94092,1.92373
5.53732,0.884238,0.32139
5.6773,0.925144,0.430514
-1.5508,0.116966,0.000199837
-4.35688,1.96679,1.93747
-6.12065,1.07808,1.16182
-9.77368,1.17597,1.34186
-6.16352,1.04342,1.11938
9.66471,2.0903,0.762359
-5.11892,1.87472,1.9185
6.39452,1.13472,1.11111
-7.2709,0.148209,0.165229
-2.03713,0.122986,0.106776
2.0202,2.15494,1.90071
-6.46239,0.801813,0.82175
6.56709,1.18515,1.28011
-6.84538,0.492207,0.466959
9.75874,2.11778,0.672212
-4.85663,1.96992,1.98962
-5.32802,1.71885,1.81641
-7.96725,-0.0150984,0.00640831
-5.61179,1.48945,1.62208
2.69435,1.64874,1.43248
3.92015,0.574933,0.29775
5.8954,0.988872,0.621857
3.92486,0.570809,0.294404
5.05881,0.744413,0.0594055
3.39041,1.03898,0.75374
2.6686,1.67129,1.45555
-8.87119,0.507234,0.474255
1.96433,2.16725,1.92356
-5.45985,1.61228,1.73342
-3.62444,1.4185,1.4643
3.99669,0.507881,0.245366
-7.65126,-0.0061547,0.0204775
5.25142,0.800695,0.141791
0.522466,1.63171,1.49902
1.07823,2.01412,1.88112
1.75978,2.21229,1.9822
-3.40667,1.23275,1.26199
4.05979,0.452608,0.205493
-7.13909,0.254762,0.244833
-6.76625,0.556176,0.535508
-0.293496,0.664696,0.710699
7.20451,1.37141,1.79641
6.26531,1.09697,0.98213
1.13671,2.04116,1.90726
4.77993,0.662923,0.00228016
-3.67985,1.46577,1.51264
-7.29336,0.130057,0.153077
0.570965,1.68406,1.54044
-3.78522,1.55565,1.6001
1.76238,2.21172,1.9817
0.361671,1.45816,1.35384
-1.38304,0.153647,0.0175737
-4.82314,1.98207,1.99387
-2.59547,0.54081,0.480626
-2.13965,0.179778,0.15748
-1.06268,0.223698,0.126337
-0.482076,0.350653,0.536381
-2.24338,0.249786,0.217783
-4.41414,2.0062,1.95585
-8.43474,0.183826,0.163951
-2.60516,0.549071,0.488927
-4.92155,1.94635,1.9782
3.43568,0.999324,0.71013
3.52474,0.921311,0.62616
0.278728,1.36864,1.27513
4.57217,0.602212,0.00981495
4.41536,0.556391,0.043791
8.89506,1.8654,1.50529
-0.786054,0.284185,0.29243
8.80326,1.83858,1.58227
-3.5688,1.37104,1.41433
-0.791317,0.283035,0.28872
0.342907,1.43791,1.33623
3.22711,1.18204,0.914587
-1.96334,0.0812182,0.0760617
2.11279,2.13455,1.85668
9.73005,2.10939,0.699445
-6.99212,0.373576,0.348973
3.40197,1.02886,0.742557
-3.12365,0.991334,0.982057
0.834203,1.90131,1.74076
0.456154,1.56014,1.4405
6.58477,1.19031,1.29704
-9.70099,1.12211,1.27271
-4.51581,2.07617,1.98074
2.85958,1.504,1.27829
0.922732,1.94224,1.79725
8.35695,1.70816,1.87615
-4.66773,2.03848,1.999
9.40173,2.01346,1.02304
-5.06534,1.89416,1.93836
6.87951,1.27644,1.5616
3.88047,0.609686,0.326539
-0.884968,0.262557,0.226105
6.34203,1.11938,1.05881
-9.55833,1.0164,1.13315
-6.78502,0.540997,0.518964
4.139,0.475637,0.159933
4.15653,0.480759,0.150554
-1.26723,0.178971,0.0457232
1.64842,2.23682,1.99699
5.0342,0.737223,0.0513366
9.83066,2.13879,0.605169
3.91358,0.580684,0.302437
-4.40977,2.00319,1.95456
5.07726,0.749803,0.0658285
-6.57642,0.709632,0.710948
-9.91492,1.28064,1.47075
-0.0861788,0.970459,0.913928
-8.40166,0.159318,0.146265
-6.73838,0.578704,0.560364
8.06602,1.62315,1.9776
5.65984,0.92004,0.416245
4.93358,0.707821,0.0243637
-1.27149,0.178041,0.0444598
-9.87317,1.2497,1.43351
1.69574,2.2264,1.9922
0.369568,1.46668,1.36121
-8.663,0.352972,0.309794
0.880455,1.92269,1.77103
-2.20537,0.218646,0.194677
-5.68348,1.43149,1.5644
-2.28461,0.283573,0.244131
2.53723,1.78638,1.56824
3.18107,1.22237,0.960536
4.1864,0.489487,0.135174
0.773226,1.87312,1.69845
-4.39422,1.99249,1.94981
6.31864,1.11255,1.03545
-2.56181,0.512091,0.452155
3.72203,0.748483,0.451608
-3.79662,1.56537,1.60918
-9.81305,1.20515,1.37859
-7.92405,-0.0138757,0.00245407
0.419202,1.52026,1.40703
5.51761,0.878479,0.307046
-5.5863,1.51006,1.64183
-8.89442,0.524453,0.494162
-8.5873,0.296877,0.257044
-6.79452,0.533318,0.510657
4.47527,0.573899,0.0279803
-4.05956,1.76215,1.79437
-8.98795,0.593753,0.576931
-0.443914,0.358998,0.570522
-0.856762,0.268724,0.244274
0.39977,1.49928,1.38921
-1.07021,0.222052,0.122699
-6.99377,0.372243,0.347723
-4.28115,1.91467,1.90845
6.67364,1.21628,1.38061
3.91275,0.581416,0.303036
1.55552,2.23477,1.99988
3.62329,0.834982,0.536717
-3.3765,1.20701,1.23275
-8.85049,0.491902,0.456767
9.73766,2.11161,0.692199
0.847863,1.90762,1.74987
-9.96685,1.31912,1.51591
7.12385,1.34784,1.74509
-9.41289,0.908634,0.988113
-2.44899,0.41826,0.361459
-0.206965,0.807927,0.794509
1.52346,2.21995,1.99888
4.77917,0.662702,0.00222934
3.58664,0.867082,0.569496
0.725335,1.85067,1.66339
-9.28825,0.816273,0.863892
-7.54986,-0.0032847,0.0458891
9.46711,2.03256,0.957677
-6.23448,0.986058,1.04868
-2.97363,0.863366,0.832821
2.28251,2.00951,1.75724
2.15223,2.12363,1.83568
-7.48134,-0.00134532,0.0686298
1.05724,2.00442,1.871
9.08057,1.91961,1.33745
-2.8615,0.767726,0.723556
6.76203,1.24211,1.46076
9.48505,2.0378,0.939768
-4.81972,1.98331,1.99425
-4.96945,1.92897,1.96714
-1.51328,0.12517,0.00165345
6.26096,1.09569,0.977776
7.95828,1.59167,1.99457
-5.10828,1.87858,1.92265
5.21235,0.789278,0.122397
3.89713,0.595096,0.314321
-0.962976,0.2455,0.179106
-4.72759,2.01675,1.99988
3.31007,1.10936,0.832319
-7.66858,-0.00664486,0.0171379
-5.80875,1.33022,1.45683
-7.72649,-0.00828386,0.00811648
0.939497,1.94999,1.80726
-9.87841,1.25358,1.43824
-6.48051,0.787164,0.803949
1.98719,2.16221,1.91455
-1.36183,0.158286,0.0217532
-8.34987,0.12094,0.120453
3.74829,0.725482,0.429843
-2.4938,0.454972,0.396571
6.72413,1.23104,1.42679
-7.52725,-0.00264474,0.0529028
9.46692,2.0325,0.957868
-9.40729,0.904488,0.982517
-8.39294,0.152854,0.141756
-0.115108,0.937387,0.885146
5.38875,0.840824,0.220143
8.68061,1.80274,1.67736
-4.99689,1.919,1.9598
-2.80684,0.721104,0.671468
5.38228,0.838936,0.216111
-0.000893593,1.06683,0.999106
4.98503,0.722856,0.0369375
3.43807,0.997234,0.707847
3.63332,0.826199,0.527854
5.1354,0.766795,0.0881445
-9.27265,0.804715,0.848456
-5.38856,1.66991,1.77997
-5.56665,1.52594,1.65677
1.25204,2.09447,1.94963
3.05244,1.33505,1.08904
2.33221,1.96597,1.72386
-2.57069,0.519665,0.459604
-5.50398,1.5766,1.70272
-5.32617,1.72034,1.81748
3.06023,1.32822,1.08127
-6.68145,0.624727,0.612181
4.88208,0.692773,0.0143637
-6.80485,0.524972,0.50168
-9.04723,0.637679,0.631356
3.23987,1.17086,0.901881
-7.5011,-0.00190456,0.0616188
8.98314,1.89114,1.42742
-0.316391,0.624125,0.688861
2.42091,1.88827,1.6599
8.2805,1.68582,1.91041
-9.64111,1.07774,1.21465
1.87091,2.18782,1.9553
4.43743,0.562842,0.037563
-0.0683603,0.990829,0.931693
-8.92611,0.547934,0.521746
-1.16735,0.200812,0.0802874
0.383497,1.48172,1.37417
5.43888,0.855474,0.252492
-8.69287,0.375105,0.331713
-1.14419,0.205875,0.0896233
9.5436,2.05491,0.881454
-0.645172,0.31499,0.398664
-3.41888,1.24316,1.27375
-1.0814,0.219604,0.117382
4.86548,0.687921,0.0116955
-5.89317,1.26197,1.3802
-6.57241,0.712872,0.714787
-2.5496,0.501683,0.441988
8.79451,1.83602,1.58936
9.29703,1.98286,1.12741
-4.90085,1.95386,1.98229
-8.5933,0.301318,0.261069
-7.52302,-0.00252505,0.0542682
0.526757,1.63634,1.50273
-6.79834,0.530234,0.507333
0.354145,1.45004,1.34679
-7.8963,-0.0130903,0.000895423
6.83152,1.26242,1.52127
-2.62876,0.569199,0.50935
-1.52219,0.123222,0.00118105
-3.45545,1.27435,1.30873
4.27093,0.514188,0.0958706
1.53552,2.22552,1.99938
7.43769,1.43954,1.91459
5.16492,0.775419,0.100655
6.73196,1.23332,1.43386
3.99582,0.508643,0.245936
-2.2188,0.229645,0.202707
8.70483,1.80981,1.65934
2.11205,2.13472,1.85706
-2.75833,0.679721,0.626049
0.790092,1.88092,1.71042
-0.898552,0.259587,0.217574
-1.96616,0.0828114,0.0771419
-5.19119,1.8282,1.88755
-8.33829,0.112357,0.115001
-1.56843,0.113112,2.80665e-006
-0.552401,0.335276,0.475268
-4.20467,1.86203,1.87386
-7.90062,-0.0132124,0.00108724
-5.67228,1.44055,1.57361
6.04037,1.03124,0.759566
0.548782,1.66011,1.52165
3.37641,1.05125,0.767338
7.27286,1.39138,1.83585
-5.12499,1.87251,1.91608
4.23129,0.502605,0.113514
-4.72674,2.01706,1.9999
-2.34357,0.331881,0.284023
-8.37989,0.143185,0.135131
-0.804745,0.280098,0.279346
-5.34266,1.70701,1.80787
5.90705,0.992279,0.632674
-0.173139,0.863919,0.827725
-9.93542,1.29583,1.48874
-4.67762,2.03489,1.9994
3.29378,1.12364,0.848403
-1.49618,0.12891,0.00278268
-6.2635,0.962596,1.01968
9.26951,1.97482,1.15464
-7.31922,0.10915,0.139611
5.91711,0.995218,0.642049
8.92089,1.87295,1.48283
-6.5769,0.709248,0.710494
2.12003,2.13296,1.85293
-8.72393,0.398115,0.355132
-3.05017,0.928655,0.908701
-4.15064,1.82484,1.84632
0.193165,1.27629,1.19197
6.51673,1.17043,1.23143
6.68677,1.22012,1.39272
4.52886,0.589559,0.0167939
-3.41131,1.23671,1.26646
6.04169,1.03162,0.760842
2.63527,1.70049,1.48497
-9.09319,0.671734,0.674451
-9.17159,0.729832,0.749509
-6.9337,0.420807,0.394406
5.3413,0.82696,0.191331
-8.76537,0.428826,0.387353
0.386065,1.48449,1.37655
8.583,1.77421,1.74583
-5.58969,1.50731,1.63923
-5.90874,1.24939,1.36575
-8.22015,0.0248163,0.0662929
3.99382,0.510397,0.247251
4.12922,0.472781,0.165276
-0.107382,0.946219,0.892824
-4.76443,2.00338,1.99865
4.23143,0.502644,0.113451
-2.43268,0.404891,0.348988
-5.98711,1.18604,1.29177
-5.34785,1.70282,1.8048
-1.27808,0.1766,0.0425378
-0.61003,0.322674,0.427108
7.22375,1.37703,1.80789
9.54477,2.05525,0.8803
-1.10962,0.213435,0.104472
-9.31514,0.836201,0.890579
0.475435,1.58095,1.45773
-9.36722,0.874796,0.942478
5.06348,0.745777,0.0610004
1.83176,2.19644,1.96614
6.45782,1.15322,1.17375
-3.40842,1.23424,1.26367
-5.35844,1.69426,1.79847
0.730566,1.85632,1.66729
-1.38763,0.152645,0.0167277
-1.92838,0.0802693,0.063254
9.74649,2.1142,0.683805
9.33819,1.99489,1.08648
7.01061,1.31475,1.66495
7.35028,1.414,1.8758
-3.7679,1.54087,1.58615
-7.03219,0.341184,0.319089
9.95197,2.17424,0.49689
2.79047,1.56454,1.34396
-0.638505,0.316448,0.404004
8.63829,1.79037,1.70787
3.81545,0.666646,0.375994
6.30813,1.10948,1.02495
0.830693,1.89969,1.7384
1.45613,2.18882,1.99343
-6.81568,0.516215,0.492318
8.90501,1.86831,1.49668
6.42667,1.14412,1.143
-6.89172,0.45474,0.428332
-9.1785,0.734956,0.756209
-3.12773,0.994817,0.98614
-7.79961,-0.0103535,0.00147771
-8.06923,-0.00870086,0.0230777
0.375465,1.47305,1.36671
-9.5519,1.01164,1.12678
1.22968,2.08413,1.94238
7.13752,1.35183,1.75414
0.338162,1.43279,1.33175
3.49049,0.95131,0.658134
4.7435,0.652277,0.000483842
3.96921,0.531956,0.263681
-9.54401,1.00579,1.11895
-6.16033,1.04601,1.12255
3.41982,1.01322,0.725349
-3.08257,0.95629,0.941007
-8.67419,0.361263,0.317934
-7.18579,0.217013,0.215057
8.42235,1.72727,1.84278
-5.56687,1.52576,1.65661
-2.39771,0.376239,0.322849
1.72031,2.22099,1.98884
-6.65374,0.647123,0.637864
-9.47321,0.953328,1.04841
3.82253,0.660447,0.370479
5.24688,0.799369,0.139471
4.27391,0.515058,0.0946029
-8.45351,0.19774,0.1744
1.79619,2.20428,1.97471
8.51006,1.7529,1.79239
8.59396,1.77742,1.73849
-1.39108,0.15189,0.0161056
0.119391,1.19666,1.11911
6.62512,1.2021,1.33531
8.38472,1.71628,1.86243
2.03275,2.15218,1.89518
4.47673,0.574324,0.0276395
0.386733,1.48521,1.37716
-0.18366,0.846504,0.817371
-6.77161,0.551839,0.530763
9.52231,2.04869,0.90262
1.48721,2.20319,1.99651
-4.53498,2.08666,1.9843
0.628547,1.74621,1.58797
3.97116,0.530243,0.262359
3.34099,1.08228,0.801925
-8.05135,-0.0100261,0.0194139
0.974726,1.96627,1.82755
2.21475,2.06886,1.79973
3.35931,1.06623,0.784
-0.0974932,0.957524,0.902661
1.43165,2.17751,1.99033
1.77776,2.20833,1.97866
-1.17374,0.199416,0.0777984
-6.97566,0.386883,0.361554
0.045495,1.1169,1.04548
4.62728,0.618315,0.00361989
-9.36687,0.874533,0.942123
-8.96767,0.578725,0.558641
0.441269,1.54407,1.42709
-3.58715,1.3867,1.43096
-9.29881,0.824101,0.874365
-5.09715,1.88261,1.92689
-7.85639,-0.0119605,2.89896e-006
-2.34063,0.329471,0.281973
1.03659,1.99487,1.86067
1.94337,2.17186,1.93139
2.22221,2.06233,1.79523
8.70503,1.80987,1.6592
5.44061,0.855978,0.253638
0.26297,1.35163,1.25995
-0.266376,0.709586,0.736763
3.00256,1.37875,1.13859
3.93991,0.557615,0.283814
-1.84925,0.0802893,0.038517
-0.26301,0.715159,0.740012
-0.404343,0.431811,0.606586
4.209,0.496092,0.124046
0.683973,1.80603,1.63188
-4.46706,2.04262,1.97006
2.11076,2.135,1.85773
-4.39793,1.99504,1.95096
4.06739,0.454712,0.2009
0.609791,1.72596,1.5727
8.76508,1.82742,1.61288
-5.29195,1.74801,1.83671
-1.73012,0.0803196,0.0126645
1.94952,2.17051,1.92914
5.66005,0.9201,0.416413
8.40505,1.72222,1.85197
3.62982,0.829258,0.530936
6.42355,1.1432,1.1399
0.54826,1.65955,1.5212
-5.39461,1.66502,1.77618
-7.12632,0.265092,0.25327
7.99042,1.60106,1.99071
-4.97156,1.9282,1.9666
3.03029,1.35445,1.11107
-9.90369,1.27231,1.46081
8.71872,1.81387,1.64884
-4.49294,2.06043,1.97602
7.17532,1.36288,1.77841
-4.42143,2.01121,1.95797
9.04862,1.91027,1.36735
0.136399,1.21502,1.13598
-7.54101,-0.00303401,0.0485787
-1.67049,0.0907942,0.00496552
4.04943,0.461684,0.211827
-1.27018,0.178328,0.044847
-7.84522,-0.0116445,3.83487e-005
5.3235,0.821758,0.180987
-8.00269,-0.013632,0.0110364
-1.1747,0.199205,0.0774274
-3.10847,0.978387,0.966884
-4.05872,1.76157,1.79386
5.15242,0.771768,0.0952632
-3.22981,1.08189,1.0881
-3.38483,1.21412,1.24085
-8.88788,0.519601,0.488524
1.46366,2.1923,1.99427
-0.294279,0.663401,0.70995
-5.95036,1.21574,1.32671
-7.71051,-0.0078316,0.0102746
9.48696,2.03836,0.93786
7.29219,1.39703,1.8463
-0.163185,0.880395,0.837538
-2.6521,0.589113,0.529825
6.09825,1.04815,0.816115
-6.75592,0.564521,0.544674
-6.8084,0.522095,0.498598
-8.84554,0.488231,0.452614
-7.01497,0.355104,0.3318
-0.637972,0.316565,0.404433
-2.38783,0.368149,0.315616
7.67409,1.50862,1.98386
-1.51733,0.124285,0.00142903
-1.75504,0.0803134,0.0169251
3.02589,1.3583,1.11544
-3.83345,1.59678,1.63797
-8.79715,0.452373,0.412774
6.28833,1.10369,1.00514
7.95314,1.59016,1.99509
8.38984,1.71777,1.85983
8.02436,1.61097,1.98552
5.40093,0.844384,0.227826
-6.58407,0.703445,0.70363
1.44884,2.18545,1.99257
-9.37192,0.878278,0.947171
6.06536,1.03854,0.78389
0.444293,1.54734,1.42982
7.23244,1.37957,1.81298
-4.45604,2.03503,1.96732
7.38988,1.42557,1.89422
1.73724,2.21726,1.98618
-2.21656,0.227816,0.201361
6.23791,1.08896,0.954738
0.513405,1.62193,1.49115
8.79743,1.83687,1.587
-1.59924,0.106375,0.000404448
1.59725,2.24809,1.99965
4.9829,0.722233,0.0363657
7.61568,1.49155,1.97174
-3.23831,1.08914,1.09656
-6.20903,1.00664,1.07409
4.86252,0.687056,0.0112485
4.37839,0.545589,0.0552613
7.58324,1.48207,1.96357
-8.54262,0.263766,0.227887
4.20227,0.494126,0.127313
7.5812,1.48148,1.96302
-2.81241,0.725854,0.676732
-8.20294,0.0120644,0.06027
-6.77942,0.545529,0.523885
-1.66407,0.0921982,0.00434711
-8.07143,-0.00853837,0.0235487
3.49386,0.948364,0.654976
1.25223,2.09456,1.94969
6.26094,1.09569,0.977753
7.56384,1.47641,1.9582
5.3872,0.840373,0.219176
2.70411,1.64019,1.42366
7.93048,1.58354,1.99708
7.56826,1.4777,1.95946
-0.270586,0.702618,0.732704
-7.73859,-0.00862636,0.00665042
-2.45031,0.419339,0.362474
-2.34761,0.335189,0.286848
3.75156,0.722617,0.427161
-7.56521,-0.00371908,0.0414059
-8.46356,0.205188,0.180113
-7.13396,0.258915,0.248209
-0.447185,0.358282,0.567571
4.17176,0.48521,0.142616
-5.23961,1.79032,1.86421
-2.18067,0.202022,0.180278
9.51762,2.04732,0.907295
2.57533,1.753,1.53648
3.62398,0.834379,0.536107
8.17381,1.65465,1.94929
-2.752,0.67432,0.620186
7.18426,1.36549,1.784
5.88556,0.985997,0.612768
-1.42253,0.145013,0.0109707
-8.52978,0.254254,0.219793
-0.0273886,1.03767,0.972615
-0.322543,0.610673,0.68302
-0.985304,0.240617,0.16656
-0.0068531,1.0604,0.993147
4.81518,0.673221,0.00527794
8.65687,1.7958,1.69463
-3.99756,1.71948,1.75521
-7.07609,0.305698,0.287607
-7.79963,-0.010354,0.00147665
-8.39356,0.153314,0.142074
9.44952,2.02742,0.975257
-1.83645,0.0802924,0.0350793
-5.23179,1.79664,1.86812
9.2632,1.97297,1.16087
6.66948,1.21507,1.37676
-6.0384,1.14457,1.24235
-7.41037,0.0354625,0.096793
-6.07385,1.11591,1.20781
-3.21762,1.07149,1.07595
1.51358,2.21538,1.99836
-1.19464,0.194844,0.0699172
1.71349,2.22249,1.98984
-1.34245,0.162523,0.0259568
-2.63595,0.575331,0.515627
-2.35366,0.34015,0.291105
2.00265,2.15881,1.90819
-1.41054,0.147635,0.0128129
-7.02425,0.347603,0.324925
3.40393,1.02714,0.740659
9.90801,2.16139,0.535354
3.96133,0.538856,0.269034
-1.9452,0.080265,0.0692748
6.98557,1.30743,1.64604
6.39054,1.13356,1.10715
